utt,spk,cond,hyp
p41_u15,p41,ce5.0,김간만의 교대상 이후 배제는 금융위원회 등간 선무 위안에 금융이 경례 회의를 거쳐 퇴종 결정된다
p41_u15,p41,ce10.0,김간만해 교대수 이후 최대는 금융위원회 둔가 선물 위안은 금융이 경내 회의를 가쳐 퇴근 발전된다
p41_u16,p41,taps,본산 종국 온도인 창정가는 전국 회전 장애인퇴전 기관 동안 선님마지 택정하 행사를 마련한다
p41_u16,p41,ce0.0,울산 중국 원도 삼 성전가는 전국 최전 장애인퇴자 기관 동안 혼님마에 특정하 인사를 마하한다
p41_u16,p41,ce0.1,문산 중국 원도 신창전가는 전국 체전 장애 최전 기관 동안 현님마지 택정할 행사를 마련한다
p41_u16,p41,ce0.5,발산 중국 온도진 상정가는 전국 회 전 장애인최자 기관 동안 혼민마리 특정하 행사를 마련했다
p41_u16,p41,ce1.0,동산 중국원도 신성전관는 전국 체전 장애인 재전 기관 동안 하님마에 특정하 행사를 마련한다
p41_u16,p41,ce2.0,울산 중국 원도인 창전관는 전국 패전 장애인 회전 대단동안 현님마지 특정하 생사를 마련한다
p41_u16,p41,ce5.0,울산 중구 온도 인상전가는 전국 체 전 장애인퇴전 부관 동안 손님마에 특별하 행발를 마련한다
p41_u16,p41,ce10.0,울산 동구 온도인 창전가는 전국 팔 전 장애인대전 기단관동안 선님마에 파등하는 행사를 마련한다
p41_u17,p41,taps,중부는 오는 칠 일부터 이십 사 일까지 문화일 거리와 보세 거리 젊음에 거리 일범시팀의 성장 여든 아홉 곳이 특별 현용사를 지행린다고 얘 일 밝혔다
p41_u17,p41,ce0.0,중부는 오는 칠 일부터 이십 사 일까지 문화일 거래와 보세 거리 절음에 거리 일범시팀의 성장 여든 나홉 곳이 특별현행사를 진행겠다고 얘 일 밝혔다
p41_u17,p41,ce0.1,중부는 오는 칠 일부터 이십 사 일까지 문화일 거리와 보세 거리 절음에 거리 벨컴피킨의 성장 여든 다홉 곳이 특절 현용사를 진행한다고 얘 기 밝혔다
p41_u17,p41,ce0.5,중부는 오는 칠 일부터 이십 달 까리 문화일 거리와 보세 거리 젊음을 거리 외감시킨의 성장 여드 나포시 특정  행사를 진행한다고 육 일 밝혔다
p41_u17,p41,ce1.0,중부는 오는 칠 일부터 이십 사까지 문화일 거리와 모세 거리 젊음을 거리 일권비팀의 성견 여든 다홉꽃이 특정신행사를 진행한다고 육 일 밝혔다
p41_u17,p41,ce2.0,중부는 오는 칠 일부터 이십 사 일까지 문화일 거래와 모세 거리 젊음을 거리 월카시팀의 성장 여드 나홉 꽃이 특별한 행사를 진행한다고 육 일 밝혔다
p41_u17,p41,ce5.0,중부는 오는 칠 일부터 이십 사 일까지 문화일 거래와 모세 거리 절음에 거리 매컴시팀의 창전 여름 아홉 곳이 특별한 행사를 진행한다고 육 일 밝혔다
p41_u17,p41,ce10.0,중부는 오는 칠 일부터 이십 사 일까지 문화일 거리와 모세 거리 절품을 거리 외컴시팀의 성장 여나 꽃시 특별한 행사를 진행한다고 육 일 밝혔다
p41_u18,p41,taps,일장권이나 홍급물 등 정부체정 관련 물품을 들고 해장 수를 당문하면 제품 과격 가림과 무려업리 등 다양한 혜택을 받을 수 있다
p41_u18,p41,ce0.0,일장권이나 홍부물 등 정부체로 관련 물품을 들고 해장로 수를 단문하면 제품 가격하인과 무려움에등 다한 혜택이 받을 수 있다
p41_u18,p41,ce0.1,일장권이나 항부물 등 정부체정 반련 물품을 잃고 시장수를 반문하면 제품 가격 가인과 무려업료 등 다양한 혜택을 받을 수 있다
p41_u18,p41,ce0.5,일장건이나 홍부물 등 전부 최정 관련 물품을 들고 시장 서를 당문하면 제품 가격 다인과 무려료 등 다양한 혜택을 받을 수 있다
p41_u18,p41,ce1.0,일단건이나 홍부물 등 정부 체종 관련 물품을 들고 해당후 로를 당문하면 제품 가격 다인과 무려 업료 등 다양한 혜택을 받을 수 있다
p41_u18,p41,ce2.0,일단건이나 홍국물 등 병국 차종관련 물품을 들고 해당  로를 당문하면 제품 가격 다림과 무려민터 등 다양한 혜택을 받을 수 있다
p41_u18,p41,ce5.0,일단권이나 항부물 등 정부 체종 관련 물품을 두고 해장수를 분하면 제품사격 가림과 무려의료 등 다양한 혜택을 받을 수 있다
p41_u18,p41,ce10.0,일단권이나 홍공매은 정국 차적반련 물품을 들고 해당 로를 반문하면 제품파각 가인과 무려료 등 다양한 혜택을 받을 수 있다
p41_u19,p41,taps,또 이천 이십이 전국 태는 울산 인터게램개정을 팔라올 인뒤 이증에 해도 같은 혜택을 찾를 수 있다
p41_u19,p41,ce0.0,또 이천 이이 전국 태는 울산 인터그램개정을 팔라 올는지 이징에 에도 같은 혜택을 받을 수 있다
p41_u19,p41,ce0.1,또 이천 이십이 전국태는 울산 인터그램개정을 팔라 올지 일증에 해도 같은 혜택을 찾을 수 있다
p41_u19,p41,ce0.5,또 이천 이십이 전국 최는 울산 인타그램 개정을 팔라 는 뒤 일장에 에도 같은 혜택을 찾을 수 있다
p41_u19,p41,ce1.0,또 이천 이십 이 정국진는 울산 인터 그램 개정을 팔러올인뒤 인증에 에도 같은 혜터이 받을 수 있다
p41_u19,p41,ce2.0,또 이천 이기이 전국 최는 사 인타그램 개정을 팔라는뒤 민중을 해도 같은 혜택을 받을 수 있다
p41_u19,p41,ce5.0,또 이천 인십이 전국핑는 울산 인타 그램 배병을 팔러는 뒤 인병을 해도 같은 혜택을 받을 수 있다
p41_u19,p41,ce10.0,또 이천 이키이 전국 태는 울산 인타그램개정을 팔라는 뒤 인종화에도 같은 혜택을 받을 수 있다
p41_u20,p41,taps,배가 박수 울산점은 전북체정 기관 동안 용합표 삼천원 콘공세트 상차원 할인의해를 기행인다
p41_u20,p41,ce0.0,매가 박스 울산점은 전북 체정 부산동안 용합히 삼천 원 콘공사터 삼차원 할인행사를 기행는다
p41_u20,p41,ce0.1,매가 박수 울산점은 전북체정 기관 동안 용합초 삼천 원 홍버사터 상태원 할인 행사를 기행한다
p41_u20,p41,ce0.5,배가 박스 울산점은 정북체정 기관 동안 음학표 삼팔원 상북세태 상태란 할인 이사를 기행한다
p41_u20,p41,ce1.0,매가 박을 울산 점은 전북 체정 기관 동은 용학히 삼천 원 홍공색트한차원 할인 행아를 기행한다
p41_u20,p41,ce2.0,배가 밖스 울산점은 전국 체정 기관 동문인 용하표 삼천원 홍공사터 상태란 할인 행사를 기행인다
p41_u20,p41,ce5.0,배가 박스 울산점은 전국 체정 교관 동안 음학표 삼터원 판분색터 상터원 할인 인사를 기행한다
p41_u20,p41,ce10.0,내가 박수 울산점은 정북 체정 기관 동안 용합표 삼차원 총버센터 삼사원 할인 행사를 기행린다
p41_u21,p41,taps,중국 문화 거리 이십 팔 에 입기한 울산태액시기은 시 월 한달성은 다양한 작품을 이십 삼십 퍼센트 할인된 가격으로 품매한다
p41_u21,p41,ce0.0,중국 문화 거리 이십 팔 에 입지한 울산태액기기은 시 월 한달성은 대한 작품을 이십 삼십 퍼센트 할인된 가작으로 판매한다
p41_u21,p41,ce0.1,중국 문화 거리 이십 팔 에 치한 울산 태액기기은 시 월 한 달 분면 다양한 작움을 이십 삼십 퍼센트 할인된 가백으로 판매한다
p41_u21,p41,ce0.5,중국 문화 거리 이십 팔 에 지한 울산 태내기급은 시 월 한 달금은 다양한 작품을 이십 삼십 퍼센트 할인된 가작으로 판매한다
p41_u21,p41,ce1.0,중부 문화 거리 이십 팔 에 입해한 울산 태액기집은 최울 성단성은 다양한 작음을 이십 삼십 퍼센트 할인된 가닥으로 판매한다
p41_u21,p41,ce2.0,중국 문화 거리 이십 팔에 입기한 울산 유레기급은 시 월 한 달 때은 다양한 작음을 이십 삼십 퍼센트 할인된 가격으로 풍매한다
p41_u21,p41,ce5.0,중국 문화 거리 이십 팔 에 위치한 울산크액기급은 시 월 한달금량 다양한 작법을 이십 삼십 퍼센트 할인된 가격으로 판매한다
p41_u21,p41,ce10.0,중국 문화 거리 이십 팔 에 기한 울산태액기급은 시월 한달공은 다양한 작품을 이십 삼십 퍼센트 확인등 가각으로 포매한다
p41_u22,p41,taps,김명길 정구청장은 울산을 방문한 많은 승님들이 원도심에서 먹고 재굴고 편이시는 등 좋 축학을 말이 만들고 같들이 바한다고 말했다
p41_u22,p41,ce0.0,김명길 중부청장은 불자을 방문한 많은 승님들이 원도심에서 먹고 재굴고 편이시는 등 좋은 초학을 말이 만들고 가실 바한다고 말했다
p41_u22,p41,ce0.1,김명길 정구 청장은 불산을 방문한 많은 선님들이 원도심에서 먹고 재기고 편이스는 등 좋은 투학을 말이 만들고 가습이 바한다고 말했다
p41_u22,p41,ce0.5,김명들 중구총장은 울산을 방문한 많은 선님들이 원도심에서 먹고 재대고 편미시는 등 좋 추옥을 말이 만들고 갖기 바한다고 말했다
p41_u22,p41,ce1.0,김명길 중구총장은 울산을 방문한 많은 선님들이 원도심에서 먹고 재기고 편이키는 등 보은 투옥을 말이 만들고 다게 다한다고 말했다
p41_u22,p41,ce2.0,김경들 정구총장은 불단을 방문한 많은 선님들이 원도심에서 먹고 재대고 편이티는 등 좋은 교학을 말이 만들고 다실 바한다고 말했다
p41_u22,p41,ce5.0,김명길 정부총장은 울산을 방문한 많은 선님들이 온도심에서 먹고 줄고 편이 고행 등 좋은 촌옥을 말이 만들고 각게 바한다고 말했다
p41_u22,p41,ce10.0,김명길 중부청장은 울산을 방문한 많은 선님들이 원도에서 먹고 들들고 편이기는 등 좋은 충학을 많이 만들고 가득 바한다고 말했다
p41_u23,p41,taps,한편 울산에서 십 칠 년 만에 열리는 대 백 삼일 전국 회대회와 제 사십 이  전국장인치대에는 호는 칠 일부터 일 사 일까지 펼쳐진다
p41_u23,p41,ce0.0,한편 울산에서 십 칠 년 만에 열리는 제 백 삼해 전국 체대와 제 사십 이  전국장인 씨께에는 오는 칠 일부터 은 자일까지 펼쳐진다
p41_u23,p41,ce0.1,한편 울산에서 스칠 년 만에 열리는 제 백 삼일 전국 회대와 제 사십 이  전국장인수대에는 오는 칠 일부터 일 자 까지 펼쳐진다
p41_u23,p41,ce0.5,한편 울전에서 칠 년 만에 열리는 대 백 삼일 전국수용대와 제 사기 비의 본국장일 수익들에는 오는 칠 일부터 은 자까지 펼자린다
p41_u23,p41,ce1.0,한편 울단에서 십 칠 년 만에 열리는 대 백 삼일 전국 수육대회와 백 사시 비 전국장애 수에대에는 호는 칠 일부터 이자 까지 펼자진다
p41_u23,p41,ce2.0,한편 울단에서 십 칠 년 만에 열리는 대 백 삼의 전국 해역대이와 백 사십 비  전국당인 수역대에는 콘는 칠 일부터 이차 까지 펼자된다
p41_u23,p41,ce5.0,한편 울산에서 십 칠 년 만에 열리는 백 백 삼일 전국 피역대와 백 사십 비에 변국장애수역대에는 호는 칠 일부터 의사 일까지 펼자진다
p41_u23,p41,ce10.0,한편 울산 의가 출 년 만에 열리는 해 백 삼 에 변급 체역대회와 백 사수비에 공급당연 수익대에는 오는 십 일부터 은사 일까지 팔자된다
p41_u24,p41,taps,학교 급식을 공급하면서 원선지를 허의 출시한 낙부업자들이 인천 시에 적발됐다
p41_u24,p41,ce0.0,학교 급직을 공급하면서 원전지를 허의 최시한 낙폭업자들이 인천시에 적발됐다
p41_u24,p41,ce0.1,학교 급식을 공급하면서 원전지를 허의 최시한 낙부업자들이 인편 시에 적발됐다
p41_u24,p41,ce0.5,학교급직을 공급하면서 원전지를 허위 출시한 낙부업자들이 인천 시에 적발됐다
p41_u24,p41,ce1.0,학교 급직을 공급하면서 원전 지를 허위최 취한 낙부업자들이 인천 티에 적발됐다
p41_u24,p41,ce2.0,학교급식을 공급하면서 원전지를 허위 출치한 낙부업자들이 인터 티에 적발됐다
p41_u24,p41,ce5.0,학교 급식을 공급하면서 원산실를 허위 출기한 낙부 법사들이 인편 시에 적발됐다
p41_u24,p41,ce10.0,학교 급식을 공급하면서 원찬지를 허위 출시한 낙플로자달이 인천시에 적발됐다
p41_u25,p41,taps,임턴시 택별사법경찰은 동부 산물의 원산진소시 등에 강한 법률 위반 등으로 납픈법자 네 명을 적발했다고 이십 삼 일 밝혔다
p41_u25,p41,ce0.0,인턴시 특별사법경찰은 기 선물의 원산진 투시 등에 강한 법률 위반 등으로 납픈법자 네 명을 적발했다고 이집삼 일 밝혔다
p41_u25,p41,ce0.1,김턴시 특별사법경찰은 노 산물의 원산진표씨 등에 관한 법률 위반 등으로 납픈법자 네 명을 적발했다고 이십 삼 일 밝혔다
p41_u25,p41,ce0.5,임턴위 특별사법경찰은 놀 산물의 원한일포수 등에 강한 법률 일반 등으로 납픈없자 내명을 적발했다고 이삼 일 밝혔다
p41_u25,p41,ce1.0,김턴위 특별사법경찰은 농산물에 원산행통씨 등에 강한 법률 일반 등으로 납픈없다 네 명을 적발했다고 이십 삼 일 밝혔다
p41_u25,p41,ce2.0,인턴위 특별사법경찰은 노후산물의 원산진표지 등에 가한 법렬 일반 등으로 납품법자 네 명을 적발했다고 이삼 일 밝혔다
p41_u25,p41,ce5.0,김턴시 특별사법경찰은 노산물의 원산인호수 등에 관한 법렬 예방 등으로 앞픈없사 내명을 적발했다고 이십 삼 일 밝혔다
p41_u25,p41,ce10.0,임천수 특별사법경찰은 로 삼물의 원찬징포수 등에 가한 법률 일반 등으로 앞픈없단 네 명을 적발했다고 이십 삼 일 밝혔다
p41_u26,p41,taps,인천 택사경은 지난 십 삼 일부터 이십 일까지 솔저 고 급식 앞에 없로 서른 곳을 대상으로 단속을 벌였다
p41_u26,p41,ce0.0,인천 택사경은 지난 시삼 일부터 이십 일까지 초주은 고 급식 앞에 먹어 서른 것을 대상으로 단속을 벌였다
p41_u26,p41,ce0.1,인천 택사견은 지난 십 삼 일부터 이십 일까지 초송은 고교급식 앞에 먹어 서른 곳을 대상으로 단속을 벌였다
p41_u26,p41,ce0.5,인천 특사감은 지난 십 삼 일부터 이십 일까리 소주은 고교급직 앞에없어 서른 것을 대상으로 단속을 벌였다
p41_u26,p41,ce1.0,민천 특가형은 지난 십삼 일부터 이십 일까지 초주 고교급직 나부목도 서른 것을 대상으로 단속을 벌였다
p41_u26,p41,ce2.0,민천 특단형은 지난 십 삼 일부터 이 까지 소주 고교급식 나툼없도 서른 것을 대상으로 단속을 벌였다
p41_u26,p41,ce5.0,인천 특가격은 지난 십 삼 일부터 이십 일까리 소송 고교급식 나은 없로 서른 것을 대상으로 단속을 벌였다
p41_u26,p41,ce10.0,민턴 특사격은 지난 십 삼 일부터 이십일까지 소은 고교급식 바부 모으로 서른 것을 대상으로 단속을 벌였다
p41_u27,p41,taps,작발된 의 업체는 중국성과 국정 보축가리를 사어 제조한 김씨의 구축가락 원산률를 국산으로 처지했다
p41_u27,p41,ce0.0,적발센 해 업체는 중기성과 국정 부축거리를 사어 제조한 길지의 구축가의 원산기를 국산으로 처시했다
p41_u27,p41,ce0.1,작발된 해 업체는 중기성과 국상 부축과를를 사어 제조한 김씨의 구축가로 원찬지를 육사례로 처지했다
p41_u27,p41,ce0.5,작발된 엘 업체는 중무성과 국당 법격가리를 받꿔 제도한 길의 고속 가로 원찬률을 국산으로 처지했다
p41_u27,p41,ce1.0,각발은 엘 업체는 중국성과 국당 곳톡과리를 타어 대도한 급지의 고축가로 원찬비를 국단으로 처지했다
p41_u27,p41,ce2.0,적발된 엘 업체는 중국성과 국당 부축과리를 받꿔어 대조한 빈께의 고가로 원찬길를 국산으로 처지했다
p41_u27,p41,ce5.0,박발된 핵 역센는 중국상과 국당 부축가리를 받고 제도한 김씨의 고축가로 원찬들을 국산으로 출시했다
p41_u27,p41,ce10.0,적발된 핵 업사는 중국상과 국당 고축관리를 바꿔 재조한 김씨의 고육가로 원판기를 국산으로 표시했다
p41_u28,p41,taps,비업체는 퇴산 낙계와 국산마지를 호락한 낙치의 원찬태를 국산후소 취업제는 중국산 표고 버켓을 국선으로 거지 표시한 뒤 작품했다
p41_u28,p41,ce0.0,비 업체는 퇴선 낙지와 국산마치를 납한 마치의 원산태를 국정 소속 취업체는 김사 표고 버아을 국정으로 거지 표시한 뒤 마으했다
p41_u28,p41,ce0.1,이업체는 태선 낙지와 국산마지를 호락한 낙씨의 원찬지를 국산동 취업체는 중고사 표고 버아을 국선으로 거집 표지한 뒤 작품했다
p41_u28,p41,ce0.5,일업체는 탈산 낙트와 국정막지를 호락한 낙씨의 원찬비를 국산소 투업제는 중가 표고 버아서 국산으로 거지 표지한 비 막품했다
p41_u28,p41,ce1.0,이 업체는 태육전 학교와 국정학지를 호락한 낙씨의 원찬비를 국당후 투업태는 중국간 표고 버아을 국정으로 거지 표지한 뒤 막품했다
p41_u28,p41,ce2.0,비업회는 태육전 학교와 국정마지를 호락한 낙씨의 원산들를 국당록 취업태는 중국단 표로 버상서 국선으로 거지 표치한 뒤 막으했다
p41_u28,p41,ce5.0,비업체는 퇴육산 낙트와 국성락지를 락한 낙씨의 원한지를 국산로취업태는 중국산 표로보습을 국선으로 거지 표시한 게 막품했다
p41_u28,p41,ce10.0,부 업체는 평극전 낙교와 국정마지를 호락한 낙씨의 원찬지를 국단후 취업체는 중소단 표고버아서 국단으로 거지 표시한는 게 막음했다
p41_u29,p41,taps,기 업체는 냉동소고기를 냉장 한가로 보관하다가 십삼 물 이상 갈리법 위반으로 적발됐다
p41_u29,p41,ce0.0,기 업체는 냉동소고기를 냉간 상사로 보관하다가 출삼물 이상 관리법 위반으로 적달됐다
p41_u29,p41,ce0.1,그 업체는 냉동후고기를 냉장성사로 보관하다가 책삼물 이상 단림법 위반으로 적발됐다
p41_u29,p41,ce0.5,업체는 냉동소고기를 냉장 사사로 보관하다가 십참물 이생 관리법 위반으로 적발렸다
p41_u29,p41,ce1.0,그 업체는 냉동후고기를 냉장 상가로 보관하다가 첫참물 리생 갈리법 미반으로 적발렸다
p41_u29,p41,ce2.0,조 업체는 냉동후고기를 냉장 상가로 보간 하다가 초삼물 리상 관리법 위반으로 적발됐다
p41_u29,p41,ce5.0,부업체는 냉동호로기를 능장 한가로 보관하다가 속판물 리상 관리법 위반으로 고발됐다
p41_u29,p41,ce10.0,부 업회는 냉동후보기를 냉정 한가로 보관 하다가 초참물 위상 관리법 위반으로 적발렸다
p41_u30,p41,taps,인턴 석사경은 적발련업체에 대해 조사를 벌인 뒤 검찰에 통취하고 가날 구청을 통보해 행장 서부하도록 구취할 예정이다
p41_u30,p41,ce0.0,인턴 특사경은 발련업체에 대해 조사를 벌인 뒤 검찰에 통취하고 관화 구청이 통보해 행장서부 하도록 구취할 예정이다
p41_u30,p41,ce0.1,인편 석사경은 발련 업체에 대해 조사를 벌인 뒤 검찰에 통취하고 강화 구청을 통보해 행장처부하도록 교취할 예정이다
p41_u30,p41,ce0.5,인근 속사격은 더발련업체에 대해 수사를 벌인 뒤 검찰에 통취하고 관화 구청을 통보해 행장처부하도록 구체할 예정이다
p41_u30,p41,ce1.0,인편 석사격은 적발련 업체에 대해 조사를 벌인 뒤 검찰에 통취하고 아을 구청을 통보해 행병처을하도록 거취할 예정이다
p41_u30,p41,ce2.0,인턴 투사격은 적발련 업체에 대해 조사를 벌인 뒤 검찰에 통취하고 관화 부청의 통보해 행장처분하도록 거될할 예정이다
p41_u30,p41,ce5.0,인편 특사격은 적발련 업체에 대해 조사를 벌인 뒤 검찰에 통취하고 관화 구청을 통부해 행장표원하도록 고취할 여정이다
p41_u30,p41,ce10.0,인편 석사격은 적발된 업체에 대행 수사를 벌인 뒤 검찰에 통취하고 단화 구청을 통보해 흔장처을 하도로 급체할 여정이다
p41_u31,p41,taps,농수 삼물 원장지 조세를 위반하면 일 년 이하의 기억이나 일 억원 이하의 발금 명이 처해진다
p41_u31,p41,ce0.0,농수 삼물 원상지 조세를 위반하면 칠 년 이하의 병력이나 일 억원 이하의 발덟 명이 차해진다
p41_u31,p41,ce0.1,농수 삼물 원선지 교세를 위반하면 칠 년 이하의 규력이나 일 억원 이하의 발금 명이 차해진다
p41_u31,p41,ce0.5,농수 삼물 원상기 조기를 위반하면 일 년 이하의 등력이나 일 억원 이하의 벌금 명이 처해 된다
p41_u31,p41,ce1.0,농수 삼물 원단식 조세를 위반하면 일 년 이하의 병력이나 일 억원 이하의 병역 명이 튼해 된다
p41_u31,p41,ce2.0,농수 단물 원단지 교제를 위반하면 필 년 이하의 징력이나 일 억원 이하의 박영량이 표해 진다
p41_u31,p41,ce5.0,농수삼물 원상식 교리를 위반하면 필년 이하의 병력이나 일 억원 이하의 벌금 명에 처해 된다
p41_u31,p41,ce10.0,농수상물 원단비 로시를 위반하면 팔 년 이하의 공력이나 일 억원 이하의 병역 등에 표해 준다
p41_u32,p41,taps,착상물 이상 관림법을 위반하면 삼년 이하의 경력이나 삼천 만원 이하의 발응하에 받게 된다
p41_u32,p41,ce0.0,척상물 이상 관림법을 일반하면 삼년 이하의 분력이나 삼천 만원 이하의 별응상에 받게 된다
p41_u32,p41,ce0.1,특상물 이상 관림법을 위반하면 삼년 이하의 김력이나 삼천 만원 이하의 발응정에 받게 된다
p41_u32,p41,ce0.5,숙정몰 유생 관림법을 위반하면 삼년 이하의 경력이나 칠천 만원 이하의 발응상을 받게 된다
p41_u32,p41,ce1.0,식당물 위상관림법을 위반하면 삼년 이하의 분력이나 삼천 만원 이하의 발응형에 받게 된다
p41_u32,p41,ce2.0,흑단몰 이상 알림법을 위반하면 삼년 이하의 병력이나 삼천 만원 이하의 발응상을 받게 된다
p41_u32,p41,ce5.0,흑정불 이상 관리법을 위반하면 삼년 이하의 분력이나 삼천 만원 이하의 벌응정을 받게된다
p41_u32,p41,ce10.0,흑상물 이상 관리법을 위반하면 삼년 하의 공력이나 판천 만원 이하의 발금정에 받게 된다
p41_u33,p41,taps,임천시 관계자는 성장 피 아이들이 안전하게 보을 수 있는 책제로 공급 한경 도서을 이해 학교급피 나프목서에 대한 단속을 구속적으로 하겠다고 말했다
p41_u33,p41,ce0.0,인천시 관계자는 청장 피 아이들이 안전하게 보을 수 있는 실제로 공급한경 도서을 위해 학교 국피 나프목점에 대한 산석을 지속적으로 하겠다고 말했다
p41_u33,p41,ce0.1,임천시 관계자는 성장기 아이들이 안전하게 보을 수 있는 실제로 공급 한경 도서을 위해 학교급비 나으목서에 대한 단석을 지속적으로 하겠다고 말했다
p41_u33,p41,ce0.5,임천치 관계자는 상장 피 의교를 안전하게 먹고 수 있는 십제로 공급 판경 도서을 위해 학교급 나프목서에 대한 단속을 지속적으로 하겠다고 말했다
p41_u33,p41,ce1.0,임천치 관계자면 행장기 아이들이 안전하게 먹고 수 있는 책제로 공급 한경 조서을 리해 학교없도 나부목터에 대한 단속을 속적으로 하겠다고 말했다
p41_u33,p41,ce2.0,임편치 관계자는 성장기 사이들이 안전하을 먹고 수 있는 국제로 공급 한경 조성을 리어 학교 없리 나으목처에 대한 단속을 구속적으로 하겠다고 말했다
p41_u33,p41,ce5.0,임천시 관계자는 상성피 아이들이 안전하게 목갈 수 있는 실제로 공급 한경 도성을 리해 학교급비 나은목소에 대한 단속을 구속적으로 하겠다고 말했다
p41_u33,p41,ce10.0,임편치 관계자는 홍전 기 아이급이 안전다을 먹을 수 있는 특제로 공급 한경 보성을 위해학교급비 나으로부터에 대한 단속을 구속적으로 하겠다고 말했다
p41_u34,p41,taps,지난해 팔 월 카불 현사 이후 일백 만명에 달라는 아프가 슷단 국민들이 해 평기에 올랐다
p41_u34,p41,ce0.0,지난해 팔 월 사불 라 이후 이백 만명에 달라는 아프한  스단 국민들이 해 캠기에 올랐다
p41_u34,p41,ce0.1,지난해 팔 월 사월 삼약 이후 이백 만명에 달하는 아프가리 스타 국민들이 해 핑기에 올랐다
p41_u34,p41,ce0.5,지난해 팔 월 사월 총사 일후 이백 만명에 달라는 아프가 리스타 국민들이 코 피란트에 올랐다
p41_u34,p41,ce1.0,지난해 팔 월 사불 현역 오후 이백 만명에 달하는 아프가 리단 국민들이 해 피극길에 올랐다
p41_u34,p41,ce2.0,지난해 팔 월 사불 삼역 이후 이백 만명에 달라는 아프가 타 국민들이 해외 프리기에 올랐다
p41_u34,p41,ce5.0,지난해 팔 월 카을 현나 이혹 일흔 만명에 달하는 아프가리 스타국민들이 해외 프란길에 올랐다
p41_u34,p41,ce10.0,지난해 팔 월 화불 현역 의혹 이백 만명에 달하는 아가 유스단 국민들이 회대 프랜집에 올랐다
p41_u35,p41,taps,이들 중 아부관 한국대사관 한국 국제 행력단 등 과거 한국관련기관에 몸 담았단 특별 기여자 삼백 구십 삼 명이 선국당을 팔았다
p41_u35,p41,ce0.0,이들 중 합 부관 한국대사관 한국국제 휘력단 등 과거 한국관련 기관에 몸 다았던 특별 기여자 삼백 구십 삼 명이 한국당을 팔았다
p41_u35,p41,ce0.1,이들 중 학부관 한국대사관 한국 국제 협력단 등 과거 한국관련 기간에 몸 담았던 특별 기여자 삼백 구십 삼 명이 한국당을 발았다
p41_u35,p41,ce0.5,이일중 아불관 한국대사관 한국 국대 협력단 등 과거 한국관련기관에 몸 달았던 특별기여자 삼백 구십 한 명이 한국당을 밝았다
p41_u35,p41,ce1.0,이들  아부간 한국대사관 한국 국제 협력단 등 과거 한국관련 기간에 몸 담할 끈 특별 그기여자 현백 국제 평명이 한국당을 발았다
p41_u35,p41,ce2.0,이들 중 마부간 항국대사관 한국 국대 합력단 등 과거 한국관련기관에 몸 나았던 특별 기여자 삼백 구십 삼 명이 한국당을 받았다
p41_u35,p41,ce5.0,이병중 수아관 한국대화관 한국 국내 협력받 등 과거 한국관련 기관에 몸 다았던 특별기여자 삼백 구십 삼 명이 한국당을 팔았다
p41_u35,p41,ce10.0,이들 중 합부관 한국대사관 한국 국제 협력단 등 과거 한국 관련 기관에 몸 방아변 특별 기여자 삼백 구십 한 명이 성국당을 발았다
p41_u36,p41,taps,전남 여수 해 경찰 교육원에서 약 육 월간의 정차교을 거친이들은 월초부터 국매기역 구권을 터를 잡고 소하고 있다
p41_u36,p41,ce0.0,전남 여수 해운 경찰교육원에서 약 육 월관의 경찰교부 거이 무들은 월초부터 김네기역 교과을 터를 잡고 성하고 있다
p41_u36,p41,ce0.1,전남 여수해운 경찰 교권에서 약 육 월간의 경차교육을 거친 이들은 월초부터 국네기역 교곳을 터를 찾고 승인하고 있다
p41_u36,p41,ce0.5,전남 여승 해운 경찰교육원에서 약 육 개간의 경찰교육을 거피 로들은 월초부터 국내기역 교곳을 터를 잡고 승진하고 있다
p41_u36,p41,ce1.0,전남 여속 해운경찰교원에서 약 육 월간의 경차교육의 거은 모들은 월초부터 국내기역 교건을 터을 받고 승진하고 있다
p41_u36,p41,ce2.0,전남 여성 현운경찰 교육원에서 약 육 간의 경차교육을 거피로들은 월초부터 국네기업 교과서 터를 받고 소용하고 있다
p41_u36,p41,ce5.0,전남 여순 해운 경찰교육원에서 약 육 개월간의 방차 교육을 거필로들은 올초부터 국내기역 교권에 표을 잡고 승하고 있다
p41_u36,p41,ce10.0,전남 여수 해운 경찰교육원에서 약 육 결간의 경사교육을 거은이들은 올초부터 국내기업 교곳에 표를 찾고 성인하고 있다
p41_u37,p41,taps,복제 기여사 중 가장 많은 스물 아홉 가구는 울산 감액사와 현대 중공업 등에 도움험으로 일자 동부에 가처를 마량 했다
p41_u37,p41,ce0.0,폭대 교여다 중 가장 많은 스물 아홉 가구는 울자 단력사와 현대 중공업 등에 더움으로 일자 동부의 가처를 하야 했다
p41_u37,p41,ce0.1,택실 규여사 중 가장 많은 스물하홉 가고는 물산 감력제와 현대 중공업 등에 교험으로 일산 동부의 개처를 마련했다
p41_u37,p41,ce0.5,학별규와자 중 가장 많은 소문하홉 가고는 울장 단역주와 현대 중공업 등에 보험으로 일단 정부에 거처을 마야 했다
p41_u37,p41,ce1.0,촛별규여다 중 가장 많은 소문하홉 가고는 울자 단력제와 현대 중공업 등에 보험으로 일단 정부에 거차를 만려 했다
